id,cfa-delegated-siret,is-delegated,managed-by
6492c587258b0886163e1b96,,FALSE,6492c587258b087a523e1b99
6491b49e258b0868f039efaf,,FALSE,6491b49e258b089e5e39efb3
6492c636258b0851603e2039,,FALSE,6492c636258b0874423e203c
64915c1b258b08cf57372684,51772736800030,TRUE,646b28cf6f340639a7c3a1bf
6494530b258b08978746801d,33008478100054,TRUE,63fc8dd5dc149efe7577b087
64941479258b0863c2442d3b,30540504502641,TRUE,63bd789966193e61ef1e8605
6495876c19ea89019f40e535,,FALSE,6495876c19ea89a7b940e538
6495462a19ea8961713f7659,,FALSE,6495462a19ea89c5cc3f765c
649957b6f00c8f4ee50b710b,,FALSE,649957b6f00c8f09d10b710e
64996eb7f00c8f8fdc0c69b7,,FALSE,64996eb7f00c8faa8f0c69ba
649a80b9b055dfcde8600edc,,FALSE,649a80b9b055df169d600edf
649974b3f00c8f4e1b0c9902,,FALSE,649974b3f00c8f47b80c9906
649a8ee0b055df7e3f6063c8,,FALSE,649a8ee0b055df40006063cb
649ab5bfb055df15d661dbf6,,FALSE,649ab5bfb055df37a761dbfb
649ab04cb055df34fc619db8,,FALSE,649ab04cb055dff5cd619dbb
649c4188b055dfdb2a6ba1d2,19340042100023,TRUE,641b26e0b456a320a6058f1b
649d5132d253b75417391505,19340042100023,TRUE,641b26e0b456a320a6058f1b
649d52d9d253b7556b39210e,19340042100023,TRUE,641b26e0b456a320a6058f1b
649d31aed253b7017b383270,19340042100023,TRUE,641b26e0b456a320a6058f1b
649ea5afeb93c60a9109c421,,FALSE,649ea5afeb93c6717709c424
64a2ca33eeeb7c69bc0697af,,FALSE,64a2ca33eeeb7c61d00697b2
64a3eafeeeeb7ce77c0d1193,,FALSE,64a3eafeeeeb7c425c0d1196
64a2d08aeeeb7c33e706e43e,,FALSE,64a2d08aeeeb7c0c2106e441
64a2dbfbeeeb7c576e076a6c,,FALSE,64a2dbfbeeeb7c5c2b076a6f
64a3e683eeeb7c14760ce9e0,,FALSE,64a3e683eeeb7c2b370ce9e3
64a40be0eeeb7c007f0e242e,,FALSE,64a40be0eeeb7ce7ff0e2431
64a3d004eeeb7cb1f40c2155,,FALSE,64a3d004eeeb7c02f40c2158
64a68476eeeb7c44ce1adacd,53830929500029,TRUE,642c0c6adc63431d7d9fe7e9
64a6ce79eeeb7c73ef1e033f,53830929500029,TRUE,642c0c6adc63431d7d9fe7e9
64a6a77deeeb7c23bc1c8777,53830929500029,TRUE,642c0c6adc63431d7d9fe7e9
64a6cd08eeeb7ce44c1df45a,,FALSE,64a6cd08eeeb7c46fa1df45e
64a7cf52eeeb7cc0342257ed,53830929500029,TRUE,642c0c6adc63431d7d9fe7e9
64a6d061eeeb7c90c01e1520,53830929500029,TRUE,642c0c6adc63431d7d9fe7e9
64a67e8ceeeb7c23a31aa4f5,,FALSE,64a67e8ceeeb7c56b31aa4f8
64a68c5aeeeb7c03141b39fb,53830929500029,TRUE,642c0c6adc63431d7d9fe7e9
64a83956eeeb7ccc2425e562,,FALSE,64a83957eeeb7c136425e565
64a695c0eeeb7c1cb51be5f1,,FALSE,64a695c0eeeb7c2a731be5f4
64a68dc9eeeb7c18271b540c,53830929500029,TRUE,642c0c6adc63431d7d9fe7e9
64ad1eb3fa701d1649f30caa,,FALSE,64ad1eb3fa701d82b7f30cad
64ac1d82dd1e27391bf36efc,,FALSE,64ac1d82dd1e2745e6f36eff
64b50301cd907415bdbfb5a9,30707155500030,TRUE,64b3d741cd90747bd3bbea69
64b502a7cd90742497bfb377,30707155500030,TRUE,64b3d741cd90747bd3bbea69
64aeaa21fa701d863efc6ab8,75235329200028,TRUE,64ad7d9dfa701d5271f63501
64afef5bcd9074d642b0cc89,41279079200029,TRUE,6373b470ddf80c0027279805
64b0245bcd9074457fb235b9,,FALSE,64b0245bcd90744045b235bc
64b62d38cd90741498c542e6,18974221600022,TRUE,6475d3d117128154802576e7
64ba82ab1e20db19d95f7a71,,FALSE,64ba82ab1e20dbf26c5f7a75
64bf72563a62ac28ac1680e6,,FALSE,64bf72563a62ac55871680e9
64c503405e27b3117894d2ea,,FALSE,64c503405e27b31cc394d2ed
64c27b1a5e27b345a966e6d3,,FALSE,64c27b1a5e27b3968166e6d7
64d0ed2ab674b28aa85438be,,FALSE,64d0ed2ab674b22dce5438c1
64ccd7c17a581b1f48fbc09e,,FALSE,64ccd7c17a581b18acfbc0a2
64ef4075f7dadab3ee5f7d61,,FALSE,64ef4075f7dada14305f7d67
64d601974b435722d76f5c8f,,FALSE,64d601974b435702f76f5c92
64e89eacf7dada1937318bbf,,FALSE,64e89eacf7dada69a9318bcd
64f5b6581e2e2e4201522bac,,FALSE,64f5b6581e2e2eb30a522baf
64e60f0af7dada326019a823,,FALSE,64e60f0bf7dada8f1319a828
64f871fb5e0d3e4bd00acc56,,FALSE,64f871fc5e0d3e81ec0acc65
64f8224abe20de823662d12b,,FALSE,64f8224abe20ded94a62d12e
65031ebf2ebd03a3bbb183e0,,FALSE,65031ebf2ebd037045b183e4
6508105b3aa7ed42b6cee736,,FALSE,6508105b3aa7ed71f8cee739
6509ae8d3aa7ed178404bb50,49870909600032,TRUE,624c093d24ae910028c885f2
650ae958772d4e74fd036a9c,53830929500029,TRUE,642c0c6adc63431d7d9fe7e9
650af356772d4ea45805b15a,53830929500029,TRUE,642c0c6adc63431d7d9fe7e9
650853b83aa7edc5aadc311a,,FALSE,650853b83aa7ed1b12dc311d
650af8fd772d4ef786070ab1,,FALSE,650af8fd772d4e815b070ab5
6509abdf3aa7ed93c1044685,49870909600032,TRUE,624c093d24ae910028c885f2
650ae990772d4e5adf038304,,FALSE,650ae990772d4e6f39038308
650d4f772e1d495a591cada4,,FALSE,650d4f772e1d4937aa1cada7
6504ed813aa7ed850dabe74e,49870909600024,TRUE,6504ec4e3aa7ed5b32abe1fb
65081b3e3aa7ed15a5d0e5c0,,FALSE,65081b3e3aa7ed73c8d0e5c3
65099d3d3aa7ed5790015435,,FALSE,65099d3d3aa7edeb5101543b
650bf6db772d4e22e81c2b72,,FALSE,650bf6db772d4ed4d61c2b75
650d601a7d50ff4a32a09f0a,,FALSE,650d601a7d50ff7271a09f41
650d60c87d50ffbd1ca0dbe7,,FALSE,650d60c87d50ffcc8ba0dbfe
650d63797d50ff1448a1ba9e,,FALSE,650d63837d50ff6a95a1bab8
650d6d926bcb57d09a162883,,FALSE,650d6d926bcb5769aa162886
650d6c806bcb57c45415cd97,,FALSE,650d6c806bcb57750215cd9a
650d73746bcb5730681714a5,,FALSE,650d73756bcb573ec91714a9
650d764c6bcb573e19177f3d,,FALSE,650d764c6bcb57da87177f42
650d80c06bcb57dcd1190e36,53830929500029,TRUE,642c0c6adc63431d7d9fe7e9
650d757b6bcb5709f6176322,,FALSE,650d757b6bcb57113717632a
650d82816bcb57f54119468f,,FALSE,650d82816bcb573301194692
650d913a6bcb574d1c1be9a5,,FALSE,650d913a6bcb5723731be9ab
650d83856bcb57785e19683c,,FALSE,650d83856bcb574e9b196840
650d96d16bcb573fd31d092e,,FALSE,650d96d16bcb5760701d0931
650dd4146bcb57bd5d259af4,,FALSE,650dd4146bcb570bc3259af7
650da0cf6bcb5728b91f2493,,FALSE,650da0cf6bcb5776491f2498
650db6366bcb57f0e1229430,,FALSE,650db6366bcb5724eb229434
650ead2a6bcb571e252e6c72,,FALSE,650ead2a6bcb574dfe2e6c75
6511414b6bcb57cadf4f8873,,FALSE,6511414b6bcb57c1e64f887b
651152ae6bcb5771445401ae,,FALSE,651152ae6bcb57a7115401d1
651293e46bcb57771e7bead1,,FALSE,651293e46bcb57b9727bead5
6512fa896bcb57d2fa959159,83236007700016,TRUE,62e0f07e7bf3380028375f2d
6513c7356bcb57171aa40786,,FALSE,6513c7356bcb5711e8a4078a
651278c66bcb57e0ac78f07d,,FALSE,651278c66bcb571c7978f080
651447966bcb577d54c0f279,,FALSE,651447966bcb5761c2c0f27d
65128d176bcb574d3f7ad98b,33986696400044,TRUE,6464cf106f3406c2bdba3091
65167e1598a1b9990419a6f3,,FALSE,65167e1598a1b96bb919a6f7
651421286bcb57ac2ab69537,,FALSE,651421286bcb57382fb6953a
6515e21a98a1b9e4dd119f3e,,FALSE,6515e21a98a1b9abe8119f41
6516ff6a98a1b9ea6d31f35e,,FALSE,6516ff6a98a1b9969831f361
651d0f6429c9f948e680b135,75387607700029,TRUE,63f5e88ae2b76be8a801877c
6523f007bf8005f41b9e7258,48430660000038,TRUE,643d5841f4102c28a9a63213
6521a549ef9cebe0ba3cb5fe,,FALSE,6521a549ef9ceb18ca3cb601
6528f2c2db4dcbc198e904d5,,FALSE,6528f2c2db4dcb19f1e904d8
6528ef78db4dcb87abe8fc3b,,FALSE,6528ef78db4dcb5430e8fc3e
65290ca46e0317aeac02b882,,FALSE,65290ca66e03176de202b88a
652912cfd015c6f9c2d43e1f,,FALSE,652912cfd015c6f843d43e22
65292d4dd015c62055d4ab06,,FALSE,65292d4dd015c63c7dd4ab09
652914116e0317d21f02daa6,,FALSE,652914116e0317065102daaa
6529234b6e0317771803258b,,FALSE,6529234b6e03174cf503258e
652d44406e03177f1709f6ba,40173019700043,TRUE,62e0ffa3493fab004b5d683f
652d54d70278e80910e871d4,,FALSE,652d54d80278e82febe871d7
652e375f5c72f181feaaa0a5,,FALSE,652e37605c72f169e7aaa0a8
652e985c5486be299d79b094,,FALSE,652e985c5486be3aa279b097
652ad89bd015c60627d7a474,,FALSE,652ad89bd015c63c11d7a477
652cc5dbd015c67272d9b220,,FALSE,652cc5dbd015c6e49fd9b223
652e381c0278e84625e9a2a8,,FALSE,652e381c0278e85f80e9a2ab
652e555fa3c634ad79bf574e,,FALSE,652e555fa3c634a478bf5751
653121995afcff499f1a314c,,FALSE,653121995afcff7a331a314f
653226ea8139dc0f8124a774,,FALSE,653226ea8139dcc08224a778
6532291f8139dc26b724b14a,42030962700081,TRUE,652e493c9e25ed0b7770d34b
65322ca075f6acc5e861f8a9,,FALSE,65322ca075f6ac015461f8ac
653233224cae3b83ad4ed803,,FALSE,653233224cae3b9cf94ed806
65323a7f4cae3b175b4efa05,,FALSE,65323a7f4cae3bc6934efa08
653233e075f6ac5ef6621b3d,,FALSE,653233e075f6ac7cde621b40
6532388e75f6ac63fd622fca,,FALSE,6532389775f6acec59623162
653237694cae3b6e9b4ee9e1,,FALSE,653237694cae3be8dd4ee9e4
6532422775f6ac1eab6266f2,,FALSE,6532422775f6ac97266266f7
6532334875f6ac38c5621970,,FALSE,6532334875f6ac1d99621973
6532847d75f6ac67916356c1,42021942000031,TRUE,647d845e8ee1437e4ae19dcc
6532358d75f6acaf7d6221bc,,FALSE,6532358e75f6ac01726221c0
653238ea75f6ac329962343f,,FALSE,6532394b75f6ac4065623683
65323a4575f6ac9af36239c7,,FALSE,65323a4675f6ac98b06239d0
653584d64cae3b820a546d5e,,FALSE,653584d64cae3b2ae7546d61
6536461975f6ac402e69bbff,52862386100028,TRUE,65328f6375f6ac7726637edc
65376ad4dad9bbcb1ce8e866,,FALSE,65376ad4dad9bb0c19e8e869
6532a8d075f6ac57dd63bb43,,FALSE,6532a8d075f6acb6c463bb46
6532670875f6ac3a4d62f011,,FALSE,6532670875f6ac363162f014
653289764cae3bc435501cac,42021942000031,TRUE,647d845e8ee1437e4ae19dcc
6533786c4cae3b7538514af3,,FALSE,6533786c4cae3b1d92514af6
6538f898d739d5726c666b48,,FALSE,6538f898d739d50154666b4b
6538cb5d920e6714ea917398,,FALSE,6538cb5d920e67619391739c
653b6d1706ab1031a0c6db66,,FALSE,653b6d1706ab100563c6db69
653b7740e9f7f1308f74d91e,,FALSE,653b7741e9f7f1384e74d923
653c158b06ab10dc1fc88ed0,,FALSE,653c158b06ab1038a2c88ed3
653d6daf06ab10d341ca2652,,FALSE,653d6db106ab10216aca2657
653913043ad84a36bbca474f,,FALSE,653913043ad84ac418ca4752
653f7a5bb7265d83f908f18b,,FALSE,653f7a5cb7265d476008f18e
653cba0e06ab101938c957e7,,FALSE,653cba0e06ab104362c957ea
653dae5fe9f7f12475782aa1,,FALSE,653dae5fe9f7f152b8782aa4
653fa69e15c0655c7bc9f643,,FALSE,653fa69e15c065102ac9f646
6540f97920cd7f258efb0494,,FALSE,6540f97920cd7f0355fb0497
654cd41e1291532e9513d671,,FALSE,654cd41e1291537c1a13d674
654a56ff01f158667ad89171,80476445400034,TRUE,652503e3bf800567ada3bb84
6549dd0d1b4d92292f072ef4,,FALSE,6549dd0d1b4d92179c072ef7
654ca0941b4d92080f0d2d9d,40173019700043,TRUE,62e0ffa3493fab004b5d683f
654a3e5e1b4d9279ea08798e,,FALSE,654a3e5e1b4d92038a087991
6548b9818bf8e5b0b01e2a58,,FALSE,6548b9818bf8e53fac1e2a5b
654e7970e71d6f5b4ec69ec5,,FALSE,654e7970e71d6fecd0c69ec8
6555f9d467150535630c0321,,FALSE,6555f9d46715050f430c0324
6558dc3dde6effcf673eefa8,,FALSE,6558dc3ede6eff768b3eefab
6552785ce71d6f1ea2cd600f,,FALSE,6552785de71d6f24d5cd6012
6555f1e3ad0fc54e61e43c5e,,FALSE,6555f1e3ad0fc533ade43c61
6553bd276715052daf06b7bb,,FALSE,6553bd276715059a3f06b7be
6554efbaad0fc507b1e1dff7,,FALSE,6554efbaad0fc51dffe1dffa
6555e3396715051add0babbc,,FALSE,6555e339671505369a0babc0
6555da8cad0fc545ffe3df62,,FALSE,6555da8cad0fc55076e3df65
6554ad50ad0fc58ce0e0d9c4,,FALSE,6554ad50ad0fc5c2cee0d9c7
655b350ede6eff9a9d434d0d,,FALSE,655b350ede6eff70c2434d10
654a29561b4d929ab8082060,,FALSE,654a29561b4d92e3f7082063
654d50b7db27296e6b57e94a,,FALSE,654d50b7db272926b157e94d
65529067e71d6fc77ccd85a1,,FALSE,65529067e71d6f5107cd85a4
655293cce71d6f9a42cd8b2e,,FALSE,655293cce71d6f1bcbcd8b31
65548cc3671505100a08134e,,FALSE,65548cc3671505c6d8081351
65574a282ac89cdf70ee9b44,84853548000026,TRUE,64d5e3f64b435730d26bcca9
655780292ac89c18e8ef4f56,,FALSE,655780292ac89cb97def4f59
655b09065c7d4accd3f26d68,,FALSE,655b09065c7d4aee37f26d6b
655b3fa6de6eff2b30437aa3,,FALSE,655b3fa6de6eff0bcf437aa6
655f0f5aff7ee61450143697,,FALSE,655f0f5aff7ee6229814369a
6569eabcb63e1c391a3c9dbf,,FALSE,6569eabcb63e1c94d93c9dc2
65733e34163a22ac1a980e02,,FALSE,65733e34163a222b30980e05
657abd9246fc6d99dd9054ea,,FALSE,657abd9246fc6d133d9054f1
65819c8c93818709622a289a,,FALSE,65819c8c93818721ec2a289d
65831e1683af0d23d6321124,80476445400034,TRUE,652503e3bf800567ada3bb84
65708f283a7941530ded1b36,,FALSE,65708f283a79413cfeed1b3a
657196583a79410d2cee858c,,FALSE,657196583a79413957ee858f
657adfe44fcbe1bfc9b8cff5,,FALSE,657adfe44fcbe1cf32b8cff8
6565fa3523f3f1255c169abf,,FALSE,6565fa3523f3f19e20169ac2
655e3a54ed61f0c5d6dcfe0e,,FALSE,655e3a54ed61f02611dcfe11
6569aa32b63e1c1d1b3c1660,,FALSE,6569aa32b63e1cb3233c1663
657c7dfac975529debdd88ac,,FALSE,657c7dfcc975521cf5dd88b0
65784f81054e534dcee69947,51864644300029,TRUE,65784e3a054e53b01ee69752
657ae0a34fcbe12065b8d449,,FALSE,657ae0a34fcbe1f83eb8d44c
65807919b9ef4ef5dc2dbba6,,FALSE,65807919b9ef4eae442dbba9
65790b4446fc6d18288e369e,,FALSE,65790b4446fc6db8878e36a1
6579a56146fc6d0dfb8ef672,40805858400033,TRUE,6579a51e054e538088e88673
656e21cd31494a41d6f8647d,,FALSE,656e21cd31494ae872f86480
65785b9e46fc6d61ef8d272c,,FALSE,65785b9e46fc6d1e888d272f
65831e8d83af0dec3a3212ed,80476445400034,TRUE,652503e3bf800567ada3bb84
6568a9deb63e1c2b0e3adabd,,FALSE,6568a9deb63e1c03253adac0
6593eaa21e30756b192847f2,80476445400034,TRUE,652503e3bf800567ada3bb84
65831dd6ce478113ef81a378,80476445400034,TRUE,652503e3bf800567ada3bb84
65957dbe27bfa84a8714f011,,FALSE,65957dbe27bfa88bff14f014
6597cebf27bfa8dbfb18cf5e,,FALSE,6597cebf27bfa8a35218cf61
659b1d0527bfa8376e1dd4d8,,FALSE,659b1d0527bfa869f91dd4db
659b1e3427bfa8034a1dd634,,FALSE,659b1e3427bfa834921dd637
65a54b93375e285d30c8a224,,FALSE,65a54b93375e28fa7bc8a228
65a78d90375e287c4ccd2cec,,FALSE,65a78d90375e288010cd2cef
65ae7df0406d0b8c14aba547,,FALSE,65ae7df0406d0b42cdaba54c
65afdd3f406d0b6b01afc55c,,FALSE,65afdd3f406d0b52b1afc55f
65b0c478406d0b0039b249e2,42021942000031,TRUE,647d845e8ee1437e4ae19dcc
65a4fef1479fcc167f525f75,,FALSE,65a4fef1479fcc07e0525f78
65a53d98375e287f70c855d4,,FALSE,65a53d98375e288f1bc855d8
6597d09e27bfa80d2c18d35f,,FALSE,6597d09e27bfa8216318d362
659e669321f39264639f60d3,,FALSE,659e669321f3922c169f60d8
65a7d854375e2872f7ce4a68,,FALSE,65a7d854375e28a92ace4a6b
65a7a1ae375e280c4ecd6dcd,,FALSE,65a7a1ae375e28c191cd6dd0
65b78c2f770ca6e830496b6d,,FALSE,65b78c2f770ca63418496b70
65b21bf12ccf6c397f4a3589,,FALSE,65b21bf12ccf6cda9b4a358c
65b26674770ca65cd73da3f6,,FALSE,65b26674770ca6873a3da3f9
65b38f4fec919ac2b8a0d1b2,78371481900589,TRUE,6527eed85177d65785fe1214
65ba48b1c564a11fc53eb2b9,,FALSE,65ba48b1c564a15b733eb2bb
65ba6f5fc564a1c8243fc791,,FALSE,65ba6f5fc564a1d0ca3fc793
65bcb528c564a1fd7847bbca,,FALSE,65bcb528c564a11a2c47bbcc
65bce00bd2b2aa218d114fea,,FALSE,65bce00bd2b2aa66c3114fec
65b7a219ec919a1386aa4482,,FALSE,65b7a219ec919a8f1caa4485
65bcae3ac564a153af479e48,,FALSE,65bcae3ac564a1cce6479e4a
65bd2652c40b0b9b1ecdaeb7,,FALSE,65bd2652c40b0b61eacdaeba
65c39ad68de33d7ccf65bb82,81914381900012,TRUE,65c399d88de33dbfc565b5ba
65c240a6c40b0b84b2e2819d,,FALSE,65c240a6c40b0b7cb4e281aa
65c48c0fa0362515add5932f,,FALSE,65c48c0fa036250029d59331
65c0a5b438c454ae618b48d0,,FALSE,65c0a5b438c45479518b48d2
65c0e30438c454ac4a8cebe3,,FALSE,65c0e30438c454f8e58cebe5
65c0f777c40b0b2a2fdd4f96,,FALSE,65c0f777c40b0b1924dd4f98
65c26f378de33dc25f61c674,,FALSE,65c26f378de33db5ca61c676
65c39197c22358e5b882d20c,,FALSE,65c39197c22358ec1582d20e
65c4ae89346831a9a97d283b,,FALSE,65c4ae8934683119bd7d283d
65c62d083468318881839540,90096359600029,TRUE,65c0d6c538c454d90f8c940d
65c5f847346831aee9825a69,,FALSE,65c5f8483468313f7b825a6b
65c69168346831ca5d855f48,95162917900015,TRUE,65c6912ea0362508d4df0a1f
65c5f3dfa0362518acdbee7e,,FALSE,65c5f3dfa036257956dbee80
65ccd32d937ecf25a391c0e5,,FALSE,65ccd32d937ecf8f4591c0e7
65cce7cf937ecf610e9259b4,,FALSE,65cce7cf937ecf91b49259b6
65cc984efd25df67f6400af9,,FALSE,65cc984efd25df7d48400afb
65ce2406937ecf532d97076d,,FALSE,65ce2406937ecf1bb8970771
65cf4880453846dc5bf4544f,,FALSE,65cf48804538465ac5f45451
65cf9089dd8a9e369ad352db,91389498600029,TRUE,65cca35f42160185be9cb346
65d4bf1e2227547a1945d896,,FALSE,65d4bf1e22275421de45d898
65cce140937ecfa069922ddf,,FALSE,65cce140937ecf9561922de1
65cce41d7b3516323b4137f7,,FALSE,65cce41d7b351603a84137f9
65ccdeaf7b3516558c4113c7,,FALSE,65ccdeb07b351682944113c9
65cce00c937ecf23319222f5,,FALSE,65cce00c937ecfde4b9222fa
65cce91e937ecf460e926104,,FALSE,65cce91e937ecf9db0926106
65cf198add8a9e714ed04811,84853548000026,TRUE,64d5e3f64b435730d26bcca9
65d5171b22275459fc47cc3a,,FALSE,65d5171d2227543c3e47cc3c
65ccd2cefd25df36ed419ff0,,FALSE,65ccd2cffd25df7f36419ff7
65cce2447b35164364412df9,,FALSE,65cce2447b35161d91412dfb
65d41ce1222754816242d22f,88226939200016,TRUE,6459e20a37e6f4cb00e0dece
65d5d13c22275439974a2201,,FALSE,65d5d13c2227540dbf4a2203
65cb2f30346831bb0f93bef7,,FALSE,65cb2f303468315df393befb
65cced3b7b3516e33b4170e3,,FALSE,65cced3b7b35160a1e4170e6
65d89518b8ae761757acf19d,,FALSE,65d89518b8ae763abaacf19f
65e05e7702a6c320ecacf697,,FALSE,65e05e7702a6c396b0acf699
65dc59d9b8ae7679f0bc0756,,FALSE,65dc59d9b8ae76421fbc0758
65db96df022f471e8d9fb139,,FALSE,65db96df022f47115c9fb13b
65ddff01b8ae7605f6c87e64,,FALSE,65ddff01b8ae7636d3c87e66
65e229701906b6ed483a08f5,,FALSE,65e229701906b65ee53a08f7
65d614adb8ae76928fa17293,,FALSE,65d614adb8ae763c2da17295
65dc42a7022f47665da2296b,42021942000031,TRUE,647d845e8ee1437e4ae19dcc
65d8aed5022f472888948c28,,FALSE,65d8aed5022f47add2948c2a
65d5fd0dc6de7d730dd42090,,FALSE,65d5fd0dc6de7d7e76d42092
65dda7b3022f473ac8ab804f,,FALSE,65dda7b3022f4703daab8051
65dd9234022f473bf0aaf18f,,FALSE,65dd9234022f47eda4aaf191
65e0aba602a6c31b86b06f86,,FALSE,65e0aba602a6c343f2b06f88
65e6c6938a16963099a6c5af,,FALSE,65e6c6938a16967cf9a6c5b1
65e9989cc1cf0c8251755fe3,,FALSE,65e9989cc1cf0c575f755fe5
65f2bb542be86018761212c8,39333773800040,TRUE,6450efe953d5affe488ffa2a
65e6cdc48a16962860a6ea74,,FALSE,65e6cdc48a1696486aa6ea76
65e9bf8804ddd45497d58e75,,FALSE,65e9bf8804ddd43b79d58e77
65e9d34804ddd403efd70684,,FALSE,65e9d34804ddd48068d70687
65e9c909c1cf0c5308778796,90096359600029,TRUE,65c0d6c538c454d90f8c940d
65e8fa24c1cf0c91ce729526,,FALSE,65e8fa24c1cf0c3a2b729528
65eab99a04ddd4d7e9dc58ce,,FALSE,65eab99b04ddd40388dc58db
65ec526ce2e47fdba6253b08,,FALSE,65ec526ce2e47f80cc253b0a
65f213d03555bb6cda3ca4f0,,FALSE,65f213d03555bb0c5e3ca4f2
65f19b135466e3002d56f7d0,42021942000031,TRUE,647d845e8ee1437e4ae19dcc
65f458db35f6c490917c385c,,FALSE,65f458dc35f6c44ebd7c385e
65f4496435f6c4347e7b67aa,,FALSE,65f4496435f6c4d66c7b67ac
65e7072704ddd45ff5c0c6bb,42021942000031,TRUE,647d845e8ee1437e4ae19dcc
65eabd87c1cf0c6cf87df509,42021942000031,TRUE,647d845e8ee1437e4ae19dcc
65f024faa00cef85a8c35af1,,FALSE,65f024faa00cef3676c35af4
65f425b6820e2a35058eee1d,,FALSE,65f425b6820e2acede8eee1f
65f2b09401f3d866447e8836,42021942000031,TRUE,647d845e8ee1437e4ae19dcc
65e5e7f48a16965509a2c9de,,FALSE,65e5e7f48a16964a86a2c9e0
65f1dee6b2dc0946d4a84892,,FALSE,65f1dee6b2dc091447a84897
65eadef1c1cf0cf71c7f2c26,42968925000083,TRUE,63b438070c646ccc50ab37db
65f1c1b25466e3817e5a53e9,,FALSE,65f1c1b25466e3532b5a53eb
65f1c343ea7598ef7ee730de,,FALSE,65f1c348ea75987d45e7315a
65f2cac901f3d88e088066a8,,FALSE,65f2cac901f3d80dcc8066ac
65f427b7820e2a1d1f8efb5f,,FALSE,65f427b7820e2ab8b38efb64
65f46d6847c7860d3ab8cfcd,42021942000031,TRUE,647d845e8ee1437e4ae19dcc
65f868aad043777937fe4ffc,,FALSE,65f868aad043772e29fe4ffe
65f9862b42ab0c9791d49da9,42021942000031,TRUE,647d845e8ee1437e4ae19dcc
65f99f20d043776da005152f,,FALSE,65f99f20d04377141c051531
65fd448ef3f12a1a688f7768,,FALSE,65fd448ef3f12a2ab88f776a
65fd43891654715df83c51a9,,FALSE,65fd4389165471a7873c51ad
65fd658f1654711a8a3db2d4,,FALSE,65fd658f16547150b23db2d7
65fd83f016547189cd3eaffd,,FALSE,65fd83f016547136593eb002
65fd7b35f3f12a848d917dd6,,FALSE,65fd7b35f3f12ad0ee917dd8
65fd6acf165471247e3de2ba,,FALSE,65fd6acf165471c0063de2bd
65fe9fbef3f12a8a959635e9,,FALSE,65fe9fbef3f12a5d0e9635eb
65fd9cac16547132e03fab90,,FALSE,65fd9cac16547130ad3fab93
66012d63f3f12a1e6fa3af52,,FALSE,66012d63f3f12af8d0a3af57
66018d0920ebf87ce521f912,,FALSE,66018d0920ebf823d121f914
66028fda20ebf88168286d08,,FALSE,66028fdb20ebf84f07286d1a
6602edfc1efad47dddc838f3,,FALSE,6602edfc1efad45e5bc838f5
6602ed55d8c6937088948c36,,FALSE,6602ed55d8c6932495948c3c
6603feca2741460b9755f7de,,FALSE,6603fecf274146ae3c55f7f6
660526acbef686b586de1fec,,FALSE,660526acbef6861cd8de1fee
6605a1cabef6868a0de37835,,FALSE,6605a1cabef686c47fe37838
66067b35a2e2a05426b5fd03,,FALSE,66067b35a2e2a04fceb5fd06
6603e0a4d8c69385ff998598,,FALSE,6603e0a4d8c693199499859a
660bfb72c4a214e36bdf6a30,,FALSE,660bfb72c4a21496eedf6a32
660c1d58c4a214edafe22a92,,FALSE,660c1d58c4a2145e4fe22a95
6603d5f91efad49fa6cce83f,,FALSE,6603d5f91efad4298ecce841
6604a572a2e2a04de2aaf3a1,,FALSE,6604a572a2e2a01be7aaf3a3
660d44233a0b8ecd7e33ea27,,FALSE,660d44233a0b8ef2b033ea2d
6605853ca2e2a06618b05695,,FALSE,6605853ca2e2a07f41b05697
660d6d4fc4a214b8f8f757a3,,FALSE,660d6d4fc4a214c00ff757a7
660e53db3a0b8e53194578af,,FALSE,660e53db3a0b8e52e04578b1
660ec0553a0b8effe64a4cae,,FALSE,660ec0553a0b8e74544a4cb0
660d4258c4a214432af31e01,,FALSE,660d4258c4a2146f14f31e03
660e4503c4a214ab8e0458f5,42021942000031,TRUE,647d845e8ee1437e4ae19dcc
660e57823a0b8e35e545a3cf,,FALSE,660e57823a0b8ecd3945a3d1
660d1c2e3a0b8e92c9311455,,FALSE,660d1c2e3a0b8e3a4331145c
660cd75e3a0b8e6ef62e12c5,,FALSE,660cd75e3a0b8e6e732e12c7
660dce4a3a0b8ef95d427f80,,FALSE,660dce4a3a0b8effab427fa9
660f1023786791dd45b9b3f3,,FALSE,660f10237867916472b9b3f5
660e8d6b3a0b8ef955480744,,FALSE,660e8d6b3a0b8e414c480748
660fe2e278679127c3bc32d3,,FALSE,660fe2e3786791583abc32d7
6613e4a9129159a03a50faa4,,FALSE,6613e4a912915918e550faa6
660fc79e786791a557bbb19c,33798443900022,TRUE,660fba9e78679128d3bb6653
660fa7ce1291599b0a4638cc,,FALSE,660fa7ce12915953394638ce
6613b02b7867917246c46fea,,FALSE,6613b02b7867911e81c46fec
660eb99ac4a2146117097d0f,,FALSE,660eb99ac4a2140433097d11
660ede863a0b8e0d364bc25a,,FALSE,660ede863a0b8e75404bc25c
660fa078786791fe17badce5,,FALSE,660fa0787867912b66badce7
661003b4786791d5babcdef8,,FALSE,661003b4786791652cbcdefb
