ClientCode,OrderNumber,Label,Enabled,Region,GoogleRef,DefaultLCID,Ville
_TS_CO_etab_84075,1627,Agence VIENNE ,True,_TS_CO_Department_Isre38,38544,1036,VIENNE
_TS_CO_etab_35102,1628,Agence VIERZON ,True,_TS_CO_Department_Cher18,18279,1036,VIERZON
_TS_CO_etab_84028,1629,Agence VILLE LA GRAND ,True,_TS_CO_Department_HauteSavoie74,74305,1036,VILLE LA GRAND
_TS_CO_etab_84096,1630,Agence VILLEFONTAINE ,True,_TS_CO_Department_Isre38,38553,1036,VILLEFONTAINE
_TS_CO_etab_84016,52,Agence VILLEFRANCHE ,True,_TS_CO_Department_Rhne69,69264,1036,VILLEFRANCHE SUR SAONE
_TS_CO_etab_76004,4,Agence VILLEFRANCHE DE ROUERGUE ,True,_TS_CO_Department_Aveyron12,12300,1036,VILLEFRANCHE DE ROUERGUE
_TS_CO_etab_76005,21,Agence VILLEFRANCHE DU LAURAGAIS ,True,_TS_CO_Department_HauteGaronne31,31582,1036,VILLEFRANCHE DE LAURAGAIS
_TS_CO_etab_76055,22,Agence VILLEFRANCHE DU LAURAGAIS ,True,_TS_CO_Department_HauteGaronne31,31582,1036,VILLEFRANCHE DE LAURAGAIS
_TS_CO_etab_75728,38,Agence VILLEJUIF ,True,_TS_CO_Department_ValdeMarne94,94076,1036,VILLEJUIF
_TS_CO_etab_33001,20,Agence VILLENAVE D'ORNON ,True,_TS_CO_Department_Gironde33,33550,1036,VILLENAVE D ORNON
_TS_CO_etab_59112,1642,Agence VILLENEUVE D ASCQ ,True,_TS_CO_Department_Nord59,59009,1036,VILLENEUVE D ASCQ
_TS_CO_etab_76059,1643,Agence VILLENEUVE LES AVIGNON ,True,_TS_CO_Department_Gard30,30351,1036,VILLENEUVE LES AVIGNON
_TS_CO_etab_75730,39,Agence VILLENEUVE SAINT GEORGES ,True,_TS_CO_Department_ValdeMarne94,94078,1036,VILLENEUVE ST GEORGES
_TS_CO_etab_33047,9,Agence VILLENEUVE SUR LOT ,True,_TS_CO_Department_LotetGaronne47,47323,1036,VILLENEUVE SUR LOT
_TS_CO_etab_84303,53,Agence VILLEURBANNE ,True,_TS_CO_Department_Rhne69,69266,1036,VILLEURBANNE
_TS_CO_etab_75731,40,Agence VINCENNES ,True,_TS_CO_Department_ValdeMarne94,94080,1036,VINCENNES
_TS_CO_etab_75304,1650,Agence VIRY CHATILLON ,True,_TS_CO_Department_Essonne91,91687,1036,VIRY CHATILLON
_TS_CO_etab_27147,11,Agence VITRE ,True,_TS_CO_Department_IlleetVilaine35,35360,1036,VITRE
_TS_CO_etab_34358,28,Agence VITROLLES ,True,_TS_CO_Department_BouchesduRhne13,5184,1036,VITROLLES
_TS_CO_etab_54059,1654,Agence VITRY LE FRANCOIS ,True,_TS_CO_Department_Marne51,51649,1036,VITRY LE FRANCOIS
_TS_CO_etab_75837,41,Agence VITRY SUR SEINE ,True,_TS_CO_Department_ValdeMarne94,94081,1036,VITRY SUR SEINE
_TS_CO_etab_75976,42,Agence VITRY SUR SEINE ,True,_TS_CO_Department_ValdeMarne94,94081,1036,VITRY SUR SEINE
_TS_CO_etab_84106,1659,Agence VOIRON ,True,_TS_CO_Department_Isre38,38563,1036,VOIRON
_TS_CO_etab_59092,1662,Agence WATTRELOS ,True,_TS_CO_Department_Nord59,59650,1036,WATTRELOS
_TS_CO_etab_54030,1663,Agence WISSEMBOURG ,True,_TS_CO_Department_BasRhin67,67544,1036,WISSEMBOURG
_TS_CO_etab_28013,1664,Agence YVETOT ,True,_TS_CO_Department_SeineMaritime76,76758,1036,YVETOT
_TS_CO_etab_75946,53,Agence PANTIN,True,_TS_CO_Department_SeineSaintDenis93,93055,1036,PANTIN
_TS_CO_etab_75824,54,AGENCE AVS TECHNICIENS,True,_TS_CO_Department_SeineSaintDenis93,93066,1036,ST DENIS
_TS_CO_etab_21029,1672,Agence France Travail Services BESANCON ,True,_TS_CO_Department_Doubs25,25056,1036,BESANCON
_TS_CO_etab_76088,1673,Agence France Travail Services BEZIERS ,True,_TS_CO_Department_Hrault34,34032,1036,BEZIERS
_TS_CO_etab_75663,18,Plateforme BOIS COLOMBES,True,_TS_CO_Department_HautsdeSeine92,92009,1036,BOIS COLOMBES
_TS_CO_etab_75243,44,Agence France Travail Services CADRES PARIS MAGENTA ,True,_TS_CO_Department_Paris75,75110,1036,PARIS 10
_TS_CO_etab_75802,34,Agence SAINT GRATIEN,True,_TS_CO_Department_ValdOise95,80704,1036,ST GRATIEN
_TS_CO_etab_54033,1681,Agence France Travail Services CHARLEVILLE RONDE COUTURE ,True,_TS_CO_Department_Ardennes08,8105,1036,CHARLEVILLE MEZIERES
_TS_CO_etab_75444,42,Agence CHESSY VAL D'EUROPE,True,_TS_CO_Department_SeineetMarne77,69056,1036,CHESSY
_TS_CO_etab_75707,43,Agence CHOISY LE ROI,True,_TS_CO_Department_ValdeMarne94,94022,1036,CHOISY LE ROI
_TS_CO_etab_59100,1688,Agence France Travail Services COQUELLES ,True,_TS_CO_Department_PasdeCalais62,62239,1036,COQUELLES
_TS_CO_etab_33014,8,Direction Territoriale DORDOGNE CORREZE,True,_TS_CO_Department_Dordogne24,24053,1036,BOULAZAC ISLE MANOIRE
_TS_CO_etab_76015,16,Direction Territoriale Est,True,_TS_CO_Department_Tarn81,81065,1036,CASTRES
_TS_CO_etab_28024,1691,Agence France Travail Services EVREUX ,True,_TS_CO_Department_Eure27,27229,1036,EVREUX
_TS_CO_etab_84039,1692,Agence France Travail Services GRENOBLE CADRES ,True,_TS_CO_Department_Isre38,38185,1036,GRENOBLE
_TS_CO_etab_75266,45,Agence spécialisée HANDIPASS,True,_TS_CO_Department_Paris75,75111,1036,PARIS 11
_TS_CO_etab_54007,1696,Agence France Travail Services HAUT-RHIN ,True,_TS_CO_Department_HautRhin68,68224,1036,MULHOUSE
_TS_CO_etab_75331,43,Agence spécialisée LIEUSAINT,True,_TS_CO_Department_SeineetMarne77,50270,1036,LIEUSAINT
_TS_CO_etab_84059,56,Agence spécialisée LYON SCENES ET IMAGES,True,_TS_CO_Department_Rhne69,69266,1036,VILLEURBANNE
_TS_CO_etab_75702,44,Agence MAISON ALFORT,True,_TS_CO_Department_ValdeMarne94,94046,1036,MAISONS ALFORT
_TS_CO_etab_59076,1702,Agence France Travail Services MAUBEUGE ,True,_TS_CO_Department_Nord59,59392,1036,MAUBEUGE
_TS_CO_etab_54084,35,Agence France Travail Services METZ WOIPPY ,True,_TS_CO_Department_Moselle57,57463,1036,METZ
_TS_CO_etab_76081,1704,Agence France Travail Services MONTPELLIER ,True,_TS_CO_Department_Hrault34,34172,1036,MONTPELLIER
_TS_CO_etab_76017,1705,Agence France Travail Services Nord CAHORS ,True,_TS_CO_Department_Lot46,46042,1036,CAHORS
_TS_CO_etab_59012,26,Agence CREIL BORDS DE L OISE,True,_TS_CO_Department_Oise60,60175,1036,CREIL
_TS_CO_etab_75276,46,Agence PARIS 5 ET 13EME DAVIEL,True,_TS_CO_Department_Paris75,75113,1036,PARIS 13
_TS_CO_etab_75284,47,Agence France Travail Services PARIS Ouest CITE DES METI ,True,_TS_CO_Department_Paris75,75119,1036,PARIS 19
_TS_CO_etab_76093,17,Agence PERP SANT VICENS,True,_TS_CO_Department_PyrnesOrientales66,66028,1036,CABESTANY
_TS_CO_etab_33035,21,Agence PLATEFORME CENTRE BORDEAUX MERIADECK,True,_TS_CO_Department_Gironde33,33063,1036,BORDEAUX
_TS_CO_etab_75541,24,Agence POISSY,True,_TS_CO_Department_Yvelines78,78498,1036,POISSY
_TS_CO_etab_33019,22,Agence spécialisée POLE REG TRAITEMENT,True,_TS_CO_Department_Gironde33,33119,1036,CENON
_TS_CO_etab_67103,27,Agence spécialisée PRESS,True,_TS_CO_Department_Martinique972,97209,1036,FORT DE FRANCE
_TS_CO_etab_54049,1714,Agence France Travail Services REIMS HIPPODROME ,True,_TS_CO_Department_Marne51,51454,1036,REIMS
_TS_CO_etab_76046,5,Agence RODEZ,True,_TS_CO_Department_Aveyron12,12202,1036,RODEZ
_TS_CO_etab_28010,1718,Agence France Travail Services ROUEN ,True,_TS_CO_Department_SeineMaritime76,76540,1036,ROUEN
_TS_CO_etab_59032,22,Agence spécialisée SAINT FUSCIEN,True,_TS_CO_Department_Somme80,80702,1036,ST FUSCIEN
_TS_CO_etab_54034,6,Agence TROYES CENTRE GARE,True,_TS_CO_Department_Aube10,10387,1036,TROYES
_TS_CO_etab_99187,1726,Campus FRANCILIEN ,True,_TS_CO_Department_DGSeineStDenis,93051,1036,NOISY LE GRAND
_TS_CO_etab_59071,1727,Campus Marcq-en-Baroeul,True,_TS_CO_Department_Nord59,59378,1036,MARCQ EN BAROEUL
_TS_CO_etab_54093,37,Campus Metz,True,_TS_CO_Department_Moselle57,57463,1036,METZ
_TS_CO_etab_68146,215,Campus Sainte Marie ,True,_TS_CO_Department_Runion974,97418,1036,STE MARIE
_TS_CO_etab_33023,23,Campus Bordeaux,True,_TS_CO_Department_Gironde33,33063,1036,BORDEAUX
_TS_CO_etab_13847,1736,Campus Le Mans,True,_TS_CO_Department_Sarthe72,72181,1036,LE MANS
_TS_CO_etab_34284,25,Campus Avignon,True,_TS_CO_Department_Vaucluse84,84007,1036,AVIGNON
_TS_CO_etab_84050,57,Campus Lyon,True,_TS_CO_Department_Rhne69,69387,1036,LYON 07
_TS_CO_etab_99099,1746,DIRECTION GENERALE ,True,_TS_CO_Department_DGParis,75120,1036,PARIS 20
_TS_CO_etab_65130,1747,DIRECTION REGIONALE CORSE ,True,_TS_CO_Department_CorseduSud2a,2A004,1036,AJACCIO
_TS_CO_etab_66135,142,DIRECTION REGIONALE GUADELOUPE ,True,_TS_CO_Department_Guadeloupe971,97101,1036,LES ABYMES
_TS_CO_etab_67141,28,DIRECTION REGIONALE MARTINIQUE ,True,_TS_CO_Department_Martinique972,97209,1036,FORT DE FRANCE
_TS_CO_etab_66102,146,Direction Régionale  ANNEXE GUADELOUPE ,True,_TS_CO_Department_Guadeloupe971,97105,1036,BASSE TERRE
_TS_CO_etab_13809,365,Direction Régionale ANNEXE NANTES BEAULIEU ,True,_TS_CO_Department_LoireAtlantique44,44109,1036,NANTES
_TS_CO_etab_66002,150,Direction Régionale ANNEXE PETIT PEROU ,True,_TS_CO_Department_Guadeloupe971,97101,1036,LES ABYMES
_TS_CO_etab_84069,58,Direction Régionale ARA - SIEGE ,True,_TS_CO_Department_Rhne69,69387,1036,LYON 07
_TS_CO_etab_21001,1752,Direction Régionale BFC - CHALON C GAILLARD ,True,_TS_CO_Department_Saneetloire71,71076,1036,CHALON SUR SAONE
_TS_CO_etab_21041,1753,Direction Régionale BFC - implantation Besancon ,True,_TS_CO_Department_Doubs25,25056,1036,BESANCON
_TS_CO_etab_21000,1754,Direction Régionale BFC - SIEGE ,True,_TS_CO_Department_CotedOr21,21231,1036,DIJON
_TS_CO_etab_27000,13,Direction Régionale BRETAGNE ,True,_TS_CO_Department_IlleetVilaine35,35238,1036,RENNES
_TS_CO_etab_84114,32,Direction Régionale C FERRAND Direction Territoriale 63 03 15 PLAT ,True,_TS_CO_Department_PuydeDme63,63113,1036,CLERMONT FERRAND
_TS_CO_etab_35024,18,Direction Régionale CENTRE VAL DE LOIRE ,True,_TS_CO_Department_Loiret45,45234,1036,ORLEANS
_TS_CO_etab_54086,27,Direction Régionale Grand Est - implant Nancy ,True,_TS_CO_Department_MeurtheetMoselle54,54395,1036,NANCY
_TS_CO_etab_54061,1762,Direction Régionale Grand Est - implant Reims ,True,_TS_CO_Department_Marne51,51454,1036,REIMS
_TS_CO_etab_54020,1763,Direction Régionale Grand Est - SIEGE ,True,_TS_CO_Department_BasRhin67,67482,1036,STRASBOURG
_TS_CO_etab_69000,6,Direction Régionale GUYANE ,True,_TS_CO_Department_Guyane973,97302,1036,CAYENNE
_TS_CO_etab_59110,1767,Direction Régionale HdF - implantation Arras ,True,_TS_CO_Department_PasdeCalais62,62041,1036,ARRAS
_TS_CO_etab_59000,23,Direction Régionale HdF - implantation Boves ,True,_TS_CO_Department_Somme80,80131,1036,BOVES
_TS_CO_etab_59047,1771,Direction Régionale HdF - SIEGE ,True,_TS_CO_Department_Nord59,59009,1036,VILLENEUVE D ASCQ
_TS_CO_etab_59041,1774,Direction Régionale HdF - Site ELYSEE B ,True,_TS_CO_Department_Nord59,59009,1036,VILLENEUVE D ASCQ
_TS_CO_etab_75725,56,Direction Régionale ILE DE France ,True,_TS_CO_Department_SeineSaintDenis93,93051,1036,NOISY LE GRAND
_TS_CO_etab_67000,29,Direction Régionale MARTINIQUE ,True,_TS_CO_Department_Martinique972,97209,1036,FORT DE FRANCE
_TS_CO_etab_67101,30,Direction Régionale MARTINIQUE ANNEXE ,True,_TS_CO_Department_Martinique972,97209,1036,FORT DE FRANCE
_TS_CO_etab_33102,1782,Direction Régionale NAquitaine - impl Limoges ,True,_TS_CO_Department_HauteVienne87,87085,1036,LIMOGES
_TS_CO_etab_33088,1785,Direction Régionale NAquitaine - impl St Benoit ,True,_TS_CO_Department_Vienne86,86214,1036,ST BENOIT
_TS_CO_etab_33036,24,Direction Régionale NAquitaine - SIEGE ,True,_TS_CO_Department_Gironde33,33063,1036,BORDEAUX
_TS_CO_etab_28034,1788,Direction Régionale Normandie - implantat Caen ,True,_TS_CO_Department_Calvados14,14118,1036,CAEN
_TS_CO_etab_28016,1791,Direction Régionale Normandie - SIEGE ,True,_TS_CO_Department_SeineMaritime76,76540,1036,ROUEN
_TS_CO_etab_76058,1792,Direction Régionale Occitanie - imp Montpellier ,True,_TS_CO_Department_Hrault34,34172,1036,MONTPELLIER
_TS_CO_etab_76009,23,Direction Régionale Occitanie - SIEGE ,True,_TS_CO_Department_HauteGaronne31,31044,1036,BALMA
_TS_CO_etab_34351,29,Direction Régionale PACA MARSEILLE CAPELETTE ,True,_TS_CO_Department_BouchesduRhne13,13210,1036,MARSEILLE 10
_TS_CO_etab_34026,1799,Direction Régionale PACA Site DE MANOSQUE ,True,_TS_CO_Department_AlpesHteProvence04,4112,1036,MANOSQUE
_TS_CO_etab_34102,27,Direction Régionale PACA Site DE TOULON LA RODE ,True,_TS_CO_Department_Var83,83137,1036,TOULON
_TS_CO_etab_13003,371,Direction Régionale PAYS DE LOIRE ,True,_TS_CO_Department_LoireAtlantique44,44109,1036,NANTES
_TS_CO_etab_68126,216,Direction Régionale REUNION ,True,_TS_CO_Department_Runion974,97411,1036,ST DENIS
_TS_CO_etab_55006,76,Direction Régionale SERVICES ,True,_TS_CO_Department_PESHautsdeSeine,92025,1036,COLOMBES
_TS_CO_etab_59052,1803,Direction Régionale Site ARRAS ,True,_TS_CO_Department_PasdeCalais62,62041,1036,ARRAS
_TS_CO_etab_34134,14,Direction Régionale Site NICE PONTREMOLI ,True,_TS_CO_Department_AlpesMaritimes06,6088,1036,NICE
_TS_CO_etab_75120,48,Site Paris 19ème,True,_TS_CO_Department_Paris75,75119,1036,PARIS 19
_TS_CO_etab_95010,1806,DSI AIX EN PROVENCE ,True,_TS_CO_Department_DSIBoucheduRhone,13001,1036,AIX EN PROVENCE
_TS_CO_etab_95030,1808,DSI BEAURAINS ,True,_TS_CO_Department_DSIPasdeCalais,62099,1036,BEAURAINS
_TS_CO_etab_95243,1810,DSI CAEN ,True,_TS_CO_Department_DSICalvados,14118,1036,CAEN
_TS_CO_etab_95050,1811,DSI CASTELNAU LE LEZ ,True,_TS_CO_Department_DSIHerault,34057,1036,CASTELNAU LE LEZ
_TS_CO_etab_95070,1813,DSI LA CHAPELLE SAINT MESMIN ,True,_TS_CO_Department_DSILoiret,45075,1036,LA CHAPELLE ST MESMIN
_TS_CO_etab_95090,1814,DSI MONTREUIL ,True,_TS_CO_Department_DSISeineStDenis,28267,1036,MONTREUIL
_TS_CO_etab_95105,1815,DSI NANTES ,True,_TS_CO_Department_DSILoireAtlantique,44109,1036,NANTES
_TS_CO_etab_95130,1817,DSI ROUEN ,True,_TS_CO_Department_DSISeineMaritime,76540,1036,ROUEN
_TS_CO_etab_95140,1818,DSI SCHILTIGHEIM ,True,_TS_CO_Department_DSIBasRhin,67447,1036,SCHILTIGHEIM
_TS_CO_etab_76049,6,Direction Territoriale & Agence spécialisée S O,True,_TS_CO_Department_HautesPyrnes65,65440,1036,TARBES
_TS_CO_etab_84062,1821,Site Le Bourget du lac,True,_TS_CO_Department_Savoie73,73051,1036,LE BOURGET DU LAC
_TS_CO_etab_59035,1822,Direction Territoriale 02 ,True,_TS_CO_Department_Aisne02,2408,1036,LAON
_TS_CO_etab_34367,1823,Direction Territoriale 04-05 ,True,_TS_CO_Department_HautesAlpes05,5061,1036,GAP
_TS_CO_etab_27015,14,Direction Territoriale 35 ,True,_TS_CO_Department_IlleetVilaine35,35238,1036,RENNES
_TS_CO_etab_84104,1824,Site Meylan,True,_TS_CO_Department_Isre38,38229,1036,MEYLAN
_TS_CO_etab_84070,1825,Site Saint Etienne,True,_TS_CO_Department_Loire42,42218,1036,ST ETIENNE
_TS_CO_etab_13829,11,Direction Territoriale 49 ,True,_TS_CO_Department_MaineetLoire49,49007,1036,ANGERS
_TS_CO_etab_27149,1827,Direction Territoriale 56 ,True,_TS_CO_Department_Morbihan56,56158,1036,PLESCOP
_TS_CO_etab_54095,38,Site Metz,True,_TS_CO_Department_Moselle57,57463,1036,METZ
_TS_CO_etab_33058,22,Site Pau,True,_TS_CO_Department_PyrnesAtlantiques64,64445,1036,PAU
_TS_CO_etab_21010,1829,Direction Territoriale 71MACON ,True,_TS_CO_Department_Saneetloire71,71270,1036,MACON
_TS_CO_etab_75301,44,Direction Territoriale 77 ,True,_TS_CO_Department_SeineetMarne77,50270,1036,LIEUSAINT
_TS_CO_etab_75401,1831,Direction Territoriale 91 ,True,_TS_CO_Department_Essonne91,89162,1036,EVRY
_TS_CO_etab_13910,1832,Direction Territoriale Le Mans,True,_TS_CO_Department_Sarthe72,72181,1036,LE MANS
_TS_CO_etab_59010,1833,Direction Territoriale AISNE ,True,_TS_CO_Department_Aisne02,2408,1036,LAON
_TS_CO_etab_34373,15,Direction Territoriale ALPES MARITIMES ,True,_TS_CO_Department_AlpesMaritimes06,6088,1036,NICE
_TS_CO_etab_76045,24,Direction Territoriale Agence France Travail Services HAUTE GARONNE ,True,_TS_CO_Department_HauteGaronne31,31254,1036,LABEGE
_TS_CO_etab_54035,7,Direction Territoriale AUBE ,True,_TS_CO_Department_Aube10,10387,1036,TROYES
_TS_CO_etab_54194,8,Direction Territoriale AUBE ,True,_TS_CO_Department_Aube10,10387,1036,TROYES
_TS_CO_etab_76096,7,Direction Territoriale AUDE ARIEGE ,True,_TS_CO_Department_Aude11,11069,1036,CARCASSONNE
_TS_CO_etab_54005,1838,Direction Territoriale BAS RHIN ,True,_TS_CO_Department_BasRhin67,67482,1036,STRASBOURG
_TS_CO_etab_28051,1839,Direction Territoriale DE LA MANCHE / Agence DE SAINT ,True,_TS_CO_Department_Manche50,50502,1036,ST LO
_TS_CO_etab_76036,17,Direction Territoriale Est ,True,_TS_CO_Department_Tarn81,81004,1036,ALBI
_TS_CO_etab_35106,77,Direction Territoriale EURE ET LOIR ,True,_TS_CO_Department_EureetLoir28,28085,1036,CHARTRES
_TS_CO_etab_76097,1841,Direction Territoriale GARD LOZERE ,True,_TS_CO_Department_Gard30,30189,1036,NIMES
_TS_CO_etab_76217,1842,Direction Territoriale GARD LOZERE ,True,_TS_CO_Department_Gard30,30189,1036,NIMES
_TS_CO_etab_33054,25,Direction Territoriale GIRONDE ,True,_TS_CO_Department_Gironde33,33063,1036,BORDEAUX
_TS_CO_etab_59042,1843,Direction Territoriale HAINAUT ,True,_TS_CO_Department_Nord59,59014,1036,ANZIN
_TS_CO_etab_54010,1844,Site de Mulhouse,True,_TS_CO_Department_HautRhin68,68224,1036,MULHOUSE
_TS_CO_etab_76215,25,Direction Territoriale HAUTE GARONNE ,True,_TS_CO_Department_HauteGaronne31,31555,1036,TOULOUSE
_TS_CO_etab_54038,1846,Direction Territoriale HAUTE MARNE ,True,_TS_CO_Department_HauteMarne52,52121,1036,CHAUMONT
_TS_CO_etab_54190,1847,Direction Territoriale HAUTE MARNE ,True,_TS_CO_Department_HauteMarne52,18060,1036,CHAUMONT
_TS_CO_etab_76080,1848,Direction Territoriale HERAULT ,True,_TS_CO_Department_Hrault34,34172,1036,MONTPELLIER
_TS_CO_etab_35030,1849,Direction Territoriale INDRE ,True,_TS_CO_Department_Indre36,36044,1036,CHATEAUROUX
_TS_CO_etab_33050,120,Direction Territoriale LANDES ,True,_TS_CO_Department_Landes40,40192,1036,MONT DE MARSAN
_TS_CO_etab_35244,1851,Direction Territoriale LOIR ET CHER ,True,_TS_CO_Department_LoiretCher41,41018,1036,BLOIS
_TS_CO_etab_13916,380,Direction Territoriale LOIRE ATLANTIQUE ,True,_TS_CO_Department_LoireAtlantique44,44109,1036,NANTES
_TS_CO_etab_35224,19,Direction Territoriale LOIRET ,True,_TS_CO_Department_Loiret45,45169,1036,INGRE
_TS_CO_etab_33028,10,Direction Territoriale LOT ET GARONNE ,True,_TS_CO_Department_LotetGaronne47,47001,1036,AGEN
_TS_CO_etab_54036,1852,Direction Territoriale MARNE ,True,_TS_CO_Department_Marne51,51454,1036,REIMS
_TS_CO_etab_59075,1853,Direction Territoriale METROPOLE FLANDRE ,True,_TS_CO_Department_Nord59,59350,1036,LILLE
_TS_CO_etab_21027,1854,Direction Territoriale NIEVRE ,True,_TS_CO_Department_Nivre58,58194,1036,NEVERS
_TS_CO_etab_59242,27,Direction Territoriale OISE ,True,_TS_CO_Department_Oise60,60057,1036,BEAUVAIS
_TS_CO_etab_68003,218,Direction Territoriale Ouest ,True,_TS_CO_Department_Runion974,97415,1036,ST PAUL
_TS_CO_etab_75826,57,Site de Noisy Le Grand,True,_TS_CO_Department_SeineSaintDenis93,93051,1036,NOISY LE GRAND
_TS_CO_etab_84125,33,Direction Territoriale PUY DE DOME ,True,_TS_CO_Department_PuydeDme63,63113,1036,CLERMONT FERRAND
_TS_CO_etab_76074,18,Direction Territoriale PYRENEES ORIENTALES ,True,_TS_CO_Department_PyrnesOrientales66,66028,1036,CABESTANY
_TS_CO_etab_84088,59,Site de Lyon 8ème,True,_TS_CO_Department_Rhne69,69388,1036,LYON 08
_TS_CO_etab_28033,1859,Direction Territoriale ROUEN-DIEPPE ,True,_TS_CO_Department_SeineMaritime76,76540,1036,ROUEN
_TS_CO_etab_59016,24,Direction Territoriale SOMME ,True,_TS_CO_Department_Somme80,80021,1036,AMIENS
_TS_CO_etab_34289,28,Direction Territoriale VAR ,True,_TS_CO_Department_Var83,83137,1036,TOULON
_TS_CO_etab_34039,26,Direction Territoriale VAUCLUSE ,True,_TS_CO_Department_Vaucluse84,84007,1036,AVIGNON
_TS_CO_etab_54067,28,DT54  PFP3995 CAC ,True,_TS_CO_Department_MeurtheetMoselle54,54395,1036,NANCY
_TS_CO_etab_84015,11,Site de Peronnas,True,_TS_CO_Department_Ain01,1289,1036,PERONNAS
_TS_CO_etab_84121,1864,DTD ALLIER ,True,_TS_CO_Department_Allier03,3321,1036,YZEURE
_TS_CO_etab_84122,1865,DTD CANTAL ,True,_TS_CO_Department_Cantal15,15014,1036,AURILLAC
_TS_CO_etab_84126,1866,Direction Territoriale Le Puy en Velay,True,_TS_CO_Department_HauteLoire43,43157,1036,LE PUY EN VELAY
_TS_CO_etab_54025,1867,MULHOUSE VERRIERS ,True,_TS_CO_Department_HautRhin68,68224,1036,MULHOUSE
_TS_CO_etab_69102,7,Plateforme Cayenne,True,_TS_CO_Department_Guyane973,97302,1036,CAYENNE
_TS_CO_etab_59101,1869,Plateforme Villeuneuve d'Ascq,True,_TS_CO_Department_Nord59,59009,1036,VILLENEUVE D ASCQ
_TS_CO_etab_59051,1870,Plateforme Villeuneuve d'Ascq,True,_TS_CO_Department_Nord59,59009,1036,VILLENEUVE D ASCQ
_TS_CO_etab_54022,1871,Plateforme Strasbourg,True,_TS_CO_Department_BasRhin67,67482,1036,STRASBOURG
_TS_CO_etab_76104,1872,Plateforme Montpellier,True,_TS_CO_Department_Hrault34,34172,1036,MONTPELLIER
_TS_CO_etab_27203,15,Plateforme Rennes,True,_TS_CO_Department_IlleetVilaine35,35238,1036,RENNES
_TS_CO_etab_34001,30,Plateforme Marseille 8ème,True,_TS_CO_Department_BouchesduRhne13,13208,1036,MARSEILLE 08
_TS_CO_etab_76105,1876,Plateforme Montpellier,True,_TS_CO_Department_Hrault34,34172,1036,MONTPELLIER
_TS_CO_etab_66136,159,Plateforme Baie Mahault,True,_TS_CO_Department_Guadeloupe971,97103,1036,BAIE MAHAULT
_TS_CO_etab_76107,1878,Plateforme Montpellier,True,_TS_CO_Department_Hrault34,34172,1036,MONTPELLIER
_TS_CO_etab_28015,1879,Plateforme Saint Etienne du Rouvray,True,_TS_CO_Department_SeineMaritime76,76575,1036,ST ETIENNE DU ROUVRAY
_TS_CO_etab_28052,1880,Plateforme Colombelles,True,_TS_CO_Department_Calvados14,14167,1036,COLOMBELLES
_TS_CO_etab_13925,387,Plateforme Saint Herblain,True,_TS_CO_Department_LoireAtlantique44,44162,1036,ST HERBLAIN
_TS_CO_etab_84064,1883,Site Chamonix Mont Blanc,True,_TS_CO_Department_HauteSavoie74,74056,1036,CHAMONIX MONT BLANC
_TS_CO_etab_84063,12,Site Miribel,True,_TS_CO_Department_Ain01,1249,1036,MIRIBEL
_TS_CO_etab_84074,7,Site Nyons,True,_TS_CO_Department_Drme26,26220,1036,NYONS
_TS_CO_etab_84068,1887,Site Saint Julien en Genevois,True,_TS_CO_Department_HauteSavoie74,74243,1036,ST JULIEN EN GENEVOIS
_TS_CO_etab_55000,173,SITE DE COLOMBES ,True,_TS_CO_Department_PESHautsdeSeine,92025,1036,COLOMBES
_TS_CO_etab_55003,88,SITE D ANNECY ,True,_TS_CO_Department_PESHauteSavoie,74067,1036,CHAVANOD
_TS_CO_etab_90000,1890,Agence Saint Pierre et Miquelon,True,_TS_CO_Department_StPierreetMiquelon975,97501,1036,MIQUELON LANGLADE
_TS_CO_etab_76095,6,Agence CARCASSONNE,True,_TS_CO_Department_Aude11,11069,1036,CARCASSONNE
_TS_CO_etab_34287,29,Agence SAINT MAXIMIN,True,_TS_CO_Department_Var83,83116,1036,ST MAXIMIN LA STE BAUME
_TS_CO_etab_APE APT (34285),27,Agence Apt,True,_TS_CO_Department_Vaucluse84,84003,1036,APT
_TS_CO_etab_71003,220,Direction Territoriale MAYOTTE ,True,_TS_CO_Department_Mayotte976,97611,1036,MAMOUDZOU
_TS_CO_etab_71002,229,Agence DZOUMOGNE ,True,_TS_CO_Department_Mayotte976,97602,1036,BANDRABOUA
_TS_CO_etab_71001,239,Agence MAMOUDZOU,True,_TS_CO_Department_Mayotte976,97611,1036,MAMOUDZOU
_TS_CO_etab_66139,163,Agence ABYMES CARUEL ,True,_TS_CO_Department_Guadeloupe971,97101,1036,LES ABYMES
_TS_CO_etab_54197,39,Agence METZ GARE ,True,_TS_CO_Department_Moselle57,57463,1036,METZ
_TS_CO_33247,27,Agence EYSINES ,True,_TS_CO_Department_Gironde33,33247,1036,LISTRAC DE DUREZE
_TS_CO_33245,28,Agence LESPARRE MEDOC ,True,_TS_CO_Department_Gironde33,33240,1036,LESPARRE MEDOC
_TS_CO_66123,166,Site Gosier,True,_TS_CO_Department_Guadeloupe971,66123,1036,NYER
_TS_CO_etab_97101,171,Campus ANTILLES GUYANE,True,_TS_CO_Department_Guadeloupe971,97101,1036,LES ABYMES
_TS_CO_etab_35251,89,Agence CHAMPHOL ,True,_TS_CO_Department_EureetLoir28,28070,1036,CHAMPHOL
